customer_id,customer_name,city,state,country
CUST022494,Vikas Joshi,San Diego,CA,United States
CUST013623,Sneha Verma,Jacksonville,FL,United States
CUST038545,Karan Singh,Charlotte,NC,United States
CUST041918,Arjun Gupta,Indianapolis,IN,United States
CUST008157,Karan Sharma,Jacksonville,FL,United States
CUST037762,Arjun Reddy,San Francisco,CA,United States
CUST035824,Aditya Sharma,Austin,TX,United States
CUST041027,Vivaan Singh,Jacksonville,FL,United States
CUST046996,Pooja Patel,San Diego,CA,United States
CUST002181,Karan Gupta,Los Angeles,CA,United States
CUST039294,Ritika Kumar,Columbus,OH,United States
CUST009815,Sunita Kapoor,Chicago,IL,United States
CUST049220,Sneha Kumar,Seattle,WA,United States
CUST025449,Kabir Kumar,New York,NY,United States
CUST035614,Aman Joshi,Denver,CO,United States
CUST022512,Sahil Mehta,Chicago,IL,United States
CUST025907,Aman Kapoor,Philadelphia,PA,United States
CUST016970,Vikas Reddy,Phoenix,AZ,United States
CUST023728,Vihaan Joshi,Phoenix,AZ,United States
CUST010549,Rohit Reddy,Denver,CO,United States
CUST043367,Karan Reddy,Phoenix,AZ,United States
CUST019967,Anjali Sharma,Houston,TX,United States
CUST017238,Neha Kapoor,San Diego,CA,United States
CUST000135,Kabir Kumar,Houston,TX,United States
CUST021285,Neha Kumar,San Antonio,TX,United States
CUST015799,Vikas Singh,Columbus,OH,United States
CUST022799,Vihaan Kapoor,Washington,DC,United States
CUST000384,Aman Gupta,Charlotte,NC,United States
CUST000613,Kabir Mehta,San Diego,CA,United States
CUST004722,Rohit Gupta,Jacksonville,FL,United States
CUST040046,Kabir Patel,San Francisco,CA,United States
CUST032690,Vivaan Reddy,San Antonio,TX,United States
CUST000156,Karan Mehta,Charlotte,NC,United States
CUST044266,Karan Joshi,New York,NY,United States
CUST007926,Sneha Kapoor,San Francisco,CA,United States
CUST007605,Neha Verma,Columbus,OH,United States
CUST038977,Vikas Kapoor,Dallas,TX,United States
CUST038255,Simran Gupta,Los Angeles,CA,United States
CUST031361,Karan Reddy,Indianapolis,IN,United States
CUST023273,Sneha Kumar,Los Angeles,CA,United States
CUST027630,Vivaan Patel,Indianapolis,IN,United States
CUST025264,Pooja Sharma,San Antonio,TX,United States
CUST005553,Karan Singh,Chicago,IL,United States
CUST014537,Pooja Singh,Washington,DC,United States
CUST006926,Sunita Verma,San Diego,CA,United States
CUST008308,Sneha Singh,Houston,TX,United States
CUST049857,Neha Joshi,Austin,TX,United States
CUST039978,Vihaan Kapoor,San Francisco,CA,United States
CUST033823,Rohit Singh,Charlotte,NC,United States
CUST001466,Ritika Gupta,Seattle,WA,United States
CUST019303,Aarav Mehta,Phoenix,AZ,United States
CUST027936,Sneha Patel,Dallas,TX,United States
CUST019845,Neha Singh,Los Angeles,CA,United States
CUST018421,Sunita Kumar,San Francisco,CA,United States
CUST021311,Arjun Mehta,San Jose,CA,United States
CUST022206,Simran Singh,Jacksonville,FL,United States
CUST006480,Ritika Kapoor,Washington,DC,United States
CUST026396,Karan Mehta,San Francisco,CA,United States
CUST000056,Ritika Singh,San Antonio,TX,United States
CUST039150,Aarav Patel,San Antonio,TX,United States
CUST004266,Neha Patel,San Antonio,TX,United States
CUST015901,Priya Kapoor,Chicago,IL,United States
CUST025055,Vihaan Sharma,Los Angeles,CA,United States
CUST025167,Ritika Kapoor,Charlotte,NC,United States
CUST002639,Simran Joshi,Indianapolis,IN,United States
CUST015005,Mohit Singh,Phoenix,AZ,United States
CUST047217,Karan Gupta,Fort Worth,TX,United States
CUST046891,Sunita Verma,Washington,DC,United States
CUST043093,Anjali Kumar,Houston,TX,United States
CUST006695,Aarav Singh,Columbus,OH,United States
CUST001931,Neha Sharma,Denver,CO,United States
CUST043872,Arjun Joshi,Philadelphia,PA,United States
CUST018213,Neha Mehta,Charlotte,NC,United States
CUST031553,Kabir Joshi,San Antonio,TX,United States
CUST008992,Karan Kapoor,New York,NY,United States
CUST014943,Kabir Sharma,Washington,DC,United States
CUST011966,Arjun Sharma,Austin,TX,United States
CUST042582,Neha Patel,Fort Worth,TX,United States
CUST012030,Aarav Sharma,Seattle,WA,United States
CUST004740,Aarav Mehta,Dallas,TX,United States
CUST046590,Kabir Kapoor,San Antonio,TX,United States
CUST024991,Pooja Gupta,Phoenix,AZ,United States
CUST000434,Karan Patel,Fort Worth,TX,United States
CUST029646,Mohit Singh,Washington,DC,United States
CUST049379,Vihaan Gupta,New York,NY,United States
CUST049208,Aditya Kumar,Washington,DC,United States
CUST015460,Kabir Kapoor,Fort Worth,TX,United States
CUST000290,Aditya Joshi,Denver,CO,United States
CUST020477,Sneha Reddy,San Diego,CA,United States
CUST014550,Aditya Patel,Columbus,OH,United States
CUST009382,Aarav Patel,Jacksonville,FL,United States
CUST020261,Karan Kapoor,Los Angeles,CA,United States
CUST029044,Aarav Mehta,Jacksonville,FL,United States
CUST011656,Vihaan Verma,Philadelphia,PA,United States
CUST024469,Neha Gupta,Seattle,WA,United States
CUST040359,Vivaan Reddy,Phoenix,AZ,United States
CUST007088,Vihaan Verma,Phoenix,AZ,United States
CUST044690,Simran Kumar,Fort Worth,TX,United States
CUST025151,Aarav Mehta,Seattle,WA,United States
CUST011987,Ritika Kapoor,Austin,TX,United States
CUST029577,Sneha Reddy,Denver,CO,United States
CUST023867,Arjun Verma,San Jose,CA,United States
CUST018487,Pooja Patel,New York,NY,United States
CUST040355,Ritika Kapoor,Phoenix,AZ,United States
CUST038190,Sunita Singh,Washington,DC,United States
CUST029650,Aman Kapoor,San Antonio,TX,United States
CUST031030,Aditya Reddy,New York,NY,United States
CUST000459,Vikas Sharma,Philadelphia,PA,United States
CUST042385,Vivaan Reddy,Denver,CO,United States
CUST048749,Arjun Mehta,Houston,TX,United States
CUST033560,Aman Kapoor,San Jose,CA,United States
CUST040929,Karan Patel,Denver,CO,United States
CUST043832,Sahil Verma,Chicago,IL,United States
CUST015532,Sahil Mehta,Washington,DC,United States
CUST016057,Simran Verma,New York,NY,United States
CUST009964,Neha Sharma,Philadelphia,PA,United States
CUST049444,Vikas Gupta,Chicago,IL,United States
CUST027665,Aman Joshi,Los Angeles,CA,United States
CUST042770,Anjali Mehta,Fort Worth,TX,United States
CUST015293,Vivaan Patel,San Antonio,TX,United States
CUST025775,Pooja Mehta,Denver,CO,United States
CUST049372,Arjun Kumar,San Francisco,CA,United States
CUST021656,Anjali Sharma,Houston,TX,United States
CUST043646,Karan Mehta,New York,NY,United States
CUST000758,Vikas Mehta,Seattle,WA,United States
CUST042536,Karan Sharma,Los Angeles,CA,United States
CUST024767,Vikas Sharma,Houston,TX,United States
CUST037737,Vikas Patel,Dallas,TX,United States
CUST049885,Anjali Joshi,Washington,DC,United States
CUST032941,Sahil Kapoor,Fort Worth,TX,United States
CUST011913,Ritika Kumar,Austin,TX,United States
CUST008943,Ritika Verma,San Diego,CA,United States
CUST049803,Kabir Gupta,San Antonio,TX,United States
CUST012312,Sneha Joshi,Houston,TX,United States
CUST006461,Rohit Patel,San Jose,CA,United States
CUST005359,Arjun Verma,Phoenix,AZ,United States
CUST023493,Ritika Mehta,San Antonio,TX,United States
CUST004885,Aarav Kapoor,Denver,CO,United States
CUST005341,Karan Gupta,Columbus,OH,United States
CUST003520,Ritika Sharma,Dallas,TX,United States
CUST023419,Simran Kumar,Denver,CO,United States
CUST014396,Sneha Kumar,Austin,TX,United States
CUST024830,Vihaan Gupta,Dallas,TX,United States
CUST007753,Sahil Sharma,San Diego,CA,United States
CUST025005,Sunita Kumar,Columbus,OH,United States
CUST014855,Aman Joshi,Houston,TX,United States
CUST001936,Anjali Mehta,San Antonio,TX,United States
CUST022809,Vivaan Patel,New York,NY,United States
CUST016823,Vivaan Sharma,Washington,DC,United States
CUST014114,Vikas Reddy,Columbus,OH,United States
CUST048015,Ritika Patel,Phoenix,AZ,United States
CUST003856,Rohit Reddy,San Jose,CA,United States
CUST018704,Vihaan Patel,Seattle,WA,United States
CUST042656,Sneha Reddy,Los Angeles,CA,United States
CUST046507,Anjali Joshi,Los Angeles,CA,United States
CUST014936,Sahil Verma,Indianapolis,IN,United States
CUST040121,Kabir Gupta,Austin,TX,United States
CUST007206,Kabir Verma,Houston,TX,United States
CUST002071,Priya Reddy,San Francisco,CA,United States
CUST033754,Aman Verma,Los Angeles,CA,United States
CUST027234,Priya Gupta,Jacksonville,FL,United States
CUST038254,Pooja Verma,Los Angeles,CA,United States
CUST024181,Vivaan Sharma,Los Angeles,CA,United States
CUST044836,Karan Patel,Phoenix,AZ,United States
CUST034516,Karan Singh,Jacksonville,FL,United States
CUST037839,Karan Reddy,Chicago,IL,United States
CUST045950,Sahil Patel,New York,NY,United States
CUST014646,Priya Patel,Houston,TX,United States
CUST002702,Sunita Kumar,Los Angeles,CA,United States
CUST027196,Neha Joshi,San Antonio,TX,United States
CUST015676,Karan Mehta,Los Angeles,CA,United States
CUST027073,Vikas Kapoor,Denver,CO,United States
CUST013281,Vivaan Singh,Seattle,WA,United States
CUST046808,Sneha Reddy,Chicago,IL,United States
CUST014567,Vihaan Mehta,Austin,TX,United States
CUST017533,Sunita Mehta,Washington,DC,United States
CUST040407,Pooja Reddy,Indianapolis,IN,United States
CUST003010,Priya Kapoor,Houston,TX,United States
CUST015871,Vihaan Reddy,Denver,CO,United States
CUST000217,Aman Kumar,Jacksonville,FL,United States
CUST013519,Sunita Kumar,Washington,DC,United States
CUST008664,Anjali Reddy,Austin,TX,United States
CUST036296,Rohit Kumar,San Francisco,CA,United States
CUST024219,Aditya Patel,Dallas,TX,United States
CUST005851,Aditya Kumar,Phoenix,AZ,United States
CUST001965,Aditya Kumar,Denver,CO,United States
CUST023229,Vikas Mehta,San Francisco,CA,United States
CUST006502,Vihaan Verma,Phoenix,AZ,United States
CUST035165,Mohit Joshi,Jacksonville,FL,United States
CUST005886,Aman Gupta,New York,NY,United States
CUST035077,Neha Kumar,Fort Worth,TX,United States
CUST004434,Priya Gupta,San Diego,CA,United States
CUST038490,Rohit Joshi,Houston,TX,United States
CUST040759,Mohit Singh,Philadelphia,PA,United States
CUST009979,Sneha Kapoor,San Diego,CA,United States
CUST033538,Vihaan Joshi,Fort Worth,TX,United States
CUST008634,Sahil Singh,New York,NY,United States
CUST039604,Mohit Patel,Dallas,TX,United States
CUST031946,Aman Reddy,Charlotte,NC,United States
CUST022973,Anjali Reddy,Los Angeles,CA,United States
CUST009231,Priya Sharma,Fort Worth,TX,United States
CUST021575,Priya Joshi,Charlotte,NC,United States
CUST032158,Simran Kumar,Houston,TX,United States
CUST007566,Kabir Joshi,Dallas,TX,United States
CUST016622,Arjun Kapoor,Seattle,WA,United States
CUST022903,Karan Verma,Phoenix,AZ,United States
CUST000072,Simran Joshi,Phoenix,AZ,United States
CUST044684,Vihaan Reddy,Dallas,TX,United States
CUST045606,Vivaan Kapoor,San Francisco,CA,United States
CUST007718,Anjali Gupta,Columbus,OH,United States
CUST028634,Anjali Patel,San Jose,CA,United States
CUST041808,Aditya Kapoor,Chicago,IL,United States
CUST015406,Vihaan Patel,New York,NY,United States
CUST013539,Pooja Kapoor,San Jose,CA,United States
CUST006090,Neha Patel,Charlotte,NC,United States
CUST049189,Aditya Patel,Phoenix,AZ,United States
CUST006669,Neha Kumar,Columbus,OH,United States
CUST015849,Karan Reddy,New York,NY,United States
CUST029492,Pooja Sharma,Houston,TX,United States
CUST007553,Aarav Kapoor,Washington,DC,United States
CUST014547,Vihaan Kapoor,Fort Worth,TX,United States
CUST015606,Priya Kapoor,Seattle,WA,United States
CUST023633,Pooja Kapoor,New York,NY,United States
CUST024572,Sahil Kumar,Chicago,IL,United States
CUST013347,Simran Singh,Columbus,OH,United States
CUST000236,Kabir Mehta,Dallas,TX,United States
CUST015272,Karan Verma,Los Angeles,CA,United States
CUST026714,Aman Sharma,Fort Worth,TX,United States
CUST018896,Arjun Joshi,Jacksonville,FL,United States
CUST006222,Aarav Kapoor,Indianapolis,IN,United States
CUST002024,Kabir Sharma,Charlotte,NC,United States
CUST008546,Pooja Gupta,Indianapolis,IN,United States
CUST014925,Vikas Verma,Denver,CO,United States
CUST010598,Aditya Reddy,Houston,TX,United States
CUST049861,Neha Kumar,Columbus,OH,United States
CUST045904,Rohit Sharma,San Antonio,TX,United States
CUST002885,Sneha Singh,Dallas,TX,United States
CUST023747,Simran Singh,Seattle,WA,United States
CUST019791,Mohit Kumar,Seattle,WA,United States
CUST020123,Karan Kapoor,Columbus,OH,United States
CUST021474,Pooja Kumar,New York,NY,United States
CUST000452,Pooja Joshi,Indianapolis,IN,United States
CUST035252,Karan Patel,Chicago,IL,United States
CUST005343,Rohit Sharma,San Antonio,TX,United States
CUST011577,Vikas Kumar,Chicago,IL,United States
CUST004782,Ritika Joshi,Jacksonville,FL,United States
CUST009023,Rohit Gupta,Philadelphia,PA,United States
CUST024162,Vikas Verma,Columbus,OH,United States
CUST019918,Rohit Patel,Columbus,OH,United States
CUST024887,Karan Gupta,Columbus,OH,United States
CUST008254,Vivaan Mehta,New York,NY,United States
CUST012369,Pooja Sharma,San Diego,CA,United States
CUST003477,Priya Verma,Los Angeles,CA,United States
CUST011883,Aditya Kapoor,Fort Worth,TX,United States
CUST005889,Kabir Verma,Houston,TX,United States
CUST006994,Rohit Mehta,New York,NY,United States
CUST033048,Vikas Mehta,Dallas,TX,United States
CUST036269,Aman Gupta,Charlotte,NC,United States
CUST008889,Rohit Patel,Philadelphia,PA,United States
CUST013697,Kabir Kumar,Houston,TX,United States
CUST038956,Sahil Kapoor,Fort Worth,TX,United States
CUST049773,Anjali Kapoor,San Jose,CA,United States
CUST007363,Sahil Kapoor,Denver,CO,United States
CUST015493,Neha Gupta,Jacksonville,FL,United States
CUST020276,Mohit Kapoor,San Antonio,TX,United States
CUST045579,Pooja Kapoor,Jacksonville,FL,United States
CUST046866,Simran Joshi,San Antonio,TX,United States
CUST036126,Vikas Mehta,San Jose,CA,United States
CUST022190,Vikas Patel,New York,NY,United States
CUST046814,Vihaan Singh,San Francisco,CA,United States
CUST048222,Aman Reddy,San Diego,CA,United States
CUST016551,Karan Kumar,San Diego,CA,United States
CUST009666,Vikas Joshi,Houston,TX,United States
CUST042629,Aditya Sharma,New York,NY,United States
CUST003331,Aditya Singh,Austin,TX,United States
CUST000160,Arjun Verma,Indianapolis,IN,United States
CUST013734,Aman Joshi,Fort Worth,TX,United States
CUST016357,Vikas Kumar,Dallas,TX,United States
CUST030382,Pooja Singh,Charlotte,NC,United States
CUST018385,Aditya Gupta,Philadelphia,PA,United States
CUST020051,Priya Reddy,Phoenix,AZ,United States
CUST029069,Rohit Patel,Charlotte,NC,United States
CUST013424,Aman Kumar,San Francisco,CA,United States
CUST040033,Vikas Singh,Dallas,TX,United States
CUST018955,Vikas Gupta,Seattle,WA,United States
CUST025191,Rohit Sharma,Seattle,WA,United States
CUST037280,Kabir Kumar,Philadelphia,PA,United States
CUST020233,Anjali Singh,San Jose,CA,United States
CUST046348,Sunita Mehta,Philadelphia,PA,United States
CUST038848,Aarav Mehta,Indianapolis,IN,United States
CUST025637,Neha Patel,Philadelphia,PA,United States
CUST011397,Karan Verma,New York,NY,United States
CUST012297,Aarav Reddy,Denver,CO,United States
CUST040084,Vivaan Kumar,San Francisco,CA,United States
CUST002280,Aarav Singh,Dallas,TX,United States
CUST014206,Mohit Verma,Columbus,OH,United States
CUST017232,Arjun Kumar,Phoenix,AZ,United States
CUST014804,Ritika Patel,Austin,TX,United States
CUST030341,Vikas Verma,San Jose,CA,United States
CUST007851,Karan Kapoor,San Francisco,CA,United States
CUST024382,Arjun Reddy,Indianapolis,IN,United States
CUST003230,Vikas Gupta,Columbus,OH,United States
CUST032007,Vihaan Gupta,Columbus,OH,United States
CUST047135,Arjun Mehta,Washington,DC,United States
CUST013936,Arjun Verma,Jacksonville,FL,United States
CUST009305,Anjali Kumar,San Antonio,TX,United States
CUST015802,Neha Verma,Dallas,TX,United States
CUST045462,Pooja Patel,Charlotte,NC,United States
CUST023086,Sunita Joshi,New York,NY,United States
CUST019857,Sahil Joshi,Austin,TX,United States
CUST016720,Aman Sharma,Dallas,TX,United States
CUST047995,Aditya Verma,San Jose,CA,United States
CUST048341,Rohit Patel,Washington,DC,United States
CUST049981,Vikas Gupta,Indianapolis,IN,United States
CUST013881,Karan Kapoor,Charlotte,NC,United States
CUST000724,Aditya Kapoor,New York,NY,United States
CUST004767,Simran Kumar,Jacksonville,FL,United States
CUST027540,Mohit Kumar,Philadelphia,PA,United States
CUST020271,Sahil Verma,Seattle,WA,United States
CUST027124,Arjun Joshi,Washington,DC,United States
CUST018814,Mohit Kumar,San Jose,CA,United States
CUST018525,Anjali Mehta,Houston,TX,United States
CUST042185,Priya Sharma,Denver,CO,United States
CUST011778,Sahil Mehta,Jacksonville,FL,United States
CUST025426,Aditya Kapoor,Charlotte,NC,United States
CUST029067,Neha Reddy,San Diego,CA,United States
CUST002405,Karan Joshi,Phoenix,AZ,United States
CUST036856,Ritika Mehta,San Diego,CA,United States
CUST038781,Ritika Kapoor,Denver,CO,United States
CUST001977,Rohit Reddy,San Antonio,TX,United States
CUST035673,Vihaan Kapoor,Charlotte,NC,United States
CUST009791,Priya Reddy,San Jose,CA,United States
CUST036566,Simran Gupta,Jacksonville,FL,United States
CUST049839,Mohit Kumar,Los Angeles,CA,United States
CUST034323,Aditya Kapoor,Charlotte,NC,United States
CUST000930,Aarav Sharma,Austin,TX,United States
CUST006935,Arjun Gupta,Philadelphia,PA,United States
CUST026074,Anjali Verma,Philadelphia,PA,United States
CUST024150,Neha Patel,San Francisco,CA,United States
CUST033889,Aman Mehta,San Antonio,TX,United States
CUST002507,Rohit Joshi,Seattle,WA,United States
CUST040020,Rohit Patel,Seattle,WA,United States
CUST028402,Rohit Kumar,Houston,TX,United States
CUST011392,Mohit Joshi,Phoenix,AZ,United States
CUST000693,Vivaan Singh,New York,NY,United States
CUST040847,Aman Kapoor,Houston,TX,United States
CUST013785,Kabir Mehta,Austin,TX,United States
CUST015633,Karan Mehta,Charlotte,NC,United States
CUST000417,Sahil Gupta,New York,NY,United States
CUST027161,Rohit Verma,Los Angeles,CA,United States
CUST027758,Aditya Mehta,Columbus,OH,United States
CUST012594,Mohit Verma,San Francisco,CA,United States
CUST015382,Vivaan Mehta,Houston,TX,United States
CUST015974,Priya Kapoor,Columbus,OH,United States
CUST008264,Rohit Kapoor,Columbus,OH,United States
CUST018221,Sunita Patel,New York,NY,United States
CUST037404,Anjali Patel,Charlotte,NC,United States
CUST018102,Simran Joshi,San Jose,CA,United States
CUST004949,Rohit Sharma,Los Angeles,CA,United States
CUST046913,Arjun Joshi,Columbus,OH,United States
CUST033531,Anjali Kapoor,New York,NY,United States
CUST045989,Karan Sharma,Jacksonville,FL,United States
CUST002955,Sahil Reddy,Denver,CO,United States
CUST021991,Ritika Patel,Columbus,OH,United States
CUST022977,Kabir Kumar,San Jose,CA,United States
CUST015019,Pooja Singh,Chicago,IL,United States
CUST028913,Rohit Verma,San Francisco,CA,United States
CUST007116,Pooja Kapoor,Denver,CO,United States
CUST040528,Arjun Sharma,Austin,TX,United States
CUST005788,Vihaan Reddy,Chicago,IL,United States
CUST007070,Vivaan Gupta,New York,NY,United States
CUST010969,Vihaan Patel,Phoenix,AZ,United States
CUST001095,Aarav Patel,Phoenix,AZ,United States
CUST033629,Vikas Sharma,San Francisco,CA,United States
CUST040483,Aditya Kumar,Austin,TX,United States
CUST011870,Pooja Joshi,San Jose,CA,United States
CUST005043,Mohit Singh,Jacksonville,FL,United States
CUST026621,Simran Singh,Jacksonville,FL,United States
CUST026632,Sneha Kapoor,Chicago,IL,United States
CUST048957,Mohit Gupta,Los Angeles,CA,United States
CUST007772,Anjali Kumar,Columbus,OH,United States
CUST028200,Kabir Mehta,Chicago,IL,United States
CUST039097,Arjun Gupta,Houston,TX,United States
CUST024782,Aditya Joshi,Philadelphia,PA,United States
CUST010837,Priya Gupta,Indianapolis,IN,United States
CUST000283,Sneha Kapoor,Los Angeles,CA,United States
CUST037788,Aman Singh,Washington,DC,United States
CUST043127,Aarav Kapoor,San Diego,CA,United States
CUST042929,Sahil Verma,San Francisco,CA,United States
CUST048292,Mohit Singh,Chicago,IL,United States
CUST010621,Priya Mehta,Houston,TX,United States
CUST030839,Sunita Verma,Fort Worth,TX,United States
CUST049493,Sahil Sharma,Washington,DC,United States
CUST027303,Aarav Singh,New York,NY,United States
CUST028498,Simran Kapoor,Fort Worth,TX,United States
CUST008339,Aarav Kapoor,Washington,DC,United States
CUST011942,Karan Kumar,San Diego,CA,United States
CUST048364,Neha Patel,Austin,TX,United States
CUST017581,Rohit Kumar,Chicago,IL,United States
CUST006870,Vivaan Singh,Philadelphia,PA,United States
CUST030559,Vikas Kumar,New York,NY,United States
CUST006406,Sneha Joshi,Fort Worth,TX,United States
CUST029343,Kabir Joshi,Seattle,WA,United States
CUST038908,Simran Joshi,Philadelphia,PA,United States
CUST032204,Vikas Reddy,New York,NY,United States
CUST049731,Simran Singh,Indianapolis,IN,United States
CUST035754,Simran Verma,Indianapolis,IN,United States
CUST040110,Neha Singh,Charlotte,NC,United States
CUST027781,Vivaan Verma,Indianapolis,IN,United States
CUST039965,Aarav Sharma,Dallas,TX,United States
CUST015262,Pooja Joshi,San Antonio,TX,United States
CUST032485,Rohit Kumar,Philadelphia,PA,United States
CUST003639,Kabir Mehta,Philadelphia,PA,United States
CUST015813,Aman Kumar,Jacksonville,FL,United States
CUST040954,Sahil Gupta,Washington,DC,United States
CUST043210,Mohit Singh,Fort Worth,TX,United States
CUST027832,Vikas Gupta,Los Angeles,CA,United States
CUST014323,Rohit Sharma,Fort Worth,TX,United States
CUST003845,Aarav Kumar,San Jose,CA,United States
CUST031629,Priya Kapoor,Philadelphia,PA,United States
CUST007414,Vihaan Kumar,San Francisco,CA,United States
CUST023309,Sunita Patel,New York,NY,United States
CUST003312,Karan Joshi,San Francisco,CA,United States
CUST024805,Aditya Kumar,Washington,DC,United States
CUST041088,Sunita Gupta,Washington,DC,United States
CUST040264,Priya Patel,Columbus,OH,United States
CUST024354,Mohit Singh,San Jose,CA,United States
CUST032053,Aman Singh,Los Angeles,CA,United States
CUST014018,Anjali Singh,Indianapolis,IN,United States
CUST023384,Kabir Kapoor,Jacksonville,FL,United States
CUST009668,Kabir Mehta,San Diego,CA,United States
CUST004506,Vikas Joshi,Charlotte,NC,United States
CUST045710,Simran Patel,Columbus,OH,United States
CUST009726,Sahil Kumar,Columbus,OH,United States
CUST043242,Mohit Verma,Fort Worth,TX,United States
CUST018762,Priya Sharma,Los Angeles,CA,United States
CUST031203,Karan Gupta,Austin,TX,United States
CUST035909,Rohit Verma,New York,NY,United States
CUST042820,Anjali Gupta,Columbus,OH,United States
CUST033905,Vivaan Singh,Austin,TX,United States
CUST002430,Priya Gupta,Philadelphia,PA,United States
CUST048855,Simran Reddy,Columbus,OH,United States
CUST046429,Simran Patel,Houston,TX,United States
CUST011229,Sunita Kumar,Seattle,WA,United States
CUST009120,Aarav Kumar,Charlotte,NC,United States
CUST045127,Sunita Kapoor,Los Angeles,CA,United States
CUST033761,Sunita Kumar,Fort Worth,TX,United States
CUST012090,Arjun Verma,Denver,CO,United States
CUST046267,Mohit Mehta,Philadelphia,PA,United States
CUST027861,Priya Kumar,Chicago,IL,United States
CUST015787,Priya Mehta,Chicago,IL,United States
CUST001914,Aman Mehta,Dallas,TX,United States
CUST001869,Sahil Singh,San Jose,CA,United States
CUST010035,Karan Joshi,Philadelphia,PA,United States
CUST043569,Ritika Mehta,Chicago,IL,United States
CUST005007,Kabir Verma,Dallas,TX,United States
CUST009654,Sahil Patel,Fort Worth,TX,United States
CUST038122,Rohit Reddy,Seattle,WA,United States
CUST036392,Priya Kapoor,Columbus,OH,United States
CUST042514,Sunita Sharma,Chicago,IL,United States
CUST037786,Karan Reddy,Fort Worth,TX,United States
CUST026640,Sunita Verma,Austin,TX,United States
CUST028005,Priya Verma,Chicago,IL,United States
CUST043976,Aarav Kapoor,San Diego,CA,United States
CUST020980,Sunita Mehta,Columbus,OH,United States
CUST009468,Simran Reddy,Denver,CO,United States
CUST036370,Sahil Reddy,San Jose,CA,United States
CUST042521,Karan Kapoor,Washington,DC,United States
CUST044056,Priya Joshi,Houston,TX,United States
CUST016202,Mohit Sharma,Denver,CO,United States
CUST039948,Arjun Kumar,Jacksonville,FL,United States
CUST035724,Ritika Patel,Austin,TX,United States
CUST023777,Vivaan Joshi,New York,NY,United States
CUST002528,Arjun Singh,Seattle,WA,United States
CUST008215,Rohit Kumar,Columbus,OH,United States
CUST044216,Vikas Reddy,San Antonio,TX,United States
CUST023768,Arjun Kumar,San Antonio,TX,United States
CUST004097,Sahil Kapoor,Seattle,WA,United States
CUST019236,Vihaan Verma,San Jose,CA,United States
CUST047427,Ritika Joshi,Indianapolis,IN,United States
CUST000424,Kabir Singh,Indianapolis,IN,United States
CUST025904,Simran Reddy,Denver,CO,United States
CUST046766,Sunita Sharma,Seattle,WA,United States
CUST002457,Sahil Gupta,Columbus,OH,United States
CUST047910,Mohit Singh,Denver,CO,United States
CUST030545,Vihaan Gupta,Indianapolis,IN,United States
CUST001618,Pooja Gupta,Philadelphia,PA,United States
CUST017868,Aman Mehta,Houston,TX,United States
CUST020909,Anjali Joshi,Dallas,TX,United States
CUST034460,Pooja Kumar,Philadelphia,PA,United States
CUST036606,Aarav Mehta,Dallas,TX,United States
CUST048693,Arjun Sharma,San Jose,CA,United States
CUST041056,Aditya Gupta,Seattle,WA,United States
CUST037140,Sahil Gupta,Los Angeles,CA,United States
CUST027112,Ritika Kapoor,Denver,CO,United States
CUST030519,Vihaan Kapoor,Fort Worth,TX,United States
CUST038075,Aditya Kumar,Jacksonville,FL,United States
CUST030185,Aman Gupta,Denver,CO,United States
CUST002911,Sneha Kumar,Dallas,TX,United States
CUST017382,Priya Verma,Austin,TX,United States
CUST008540,Ritika Reddy,Phoenix,AZ,United States
CUST013257,Vihaan Verma,Austin,TX,United States
CUST025863,Karan Kumar,San Francisco,CA,United States
CUST041284,Rohit Sharma,Indianapolis,IN,United States
CUST039213,Vivaan Gupta,Columbus,OH,United States
CUST030090,Priya Kumar,Phoenix,AZ,United States
CUST026474,Mohit Joshi,Jacksonville,FL,United States
CUST038869,Vihaan Kapoor,Washington,DC,United States
CUST029316,Mohit Kapoor,Philadelphia,PA,United States
CUST031512,Sahil Sharma,San Diego,CA,United States
CUST021914,Arjun Reddy,Chicago,IL,United States
CUST031769,Karan Singh,Phoenix,AZ,United States
CUST026852,Pooja Sharma,Denver,CO,United States
CUST023175,Aman Reddy,Houston,TX,United States
CUST036193,Anjali Verma,Indianapolis,IN,United States
CUST004795,Karan Kumar,San Jose,CA,United States
CUST046910,Arjun Kumar,Columbus,OH,United States
CUST008593,Aman Verma,New York,NY,United States
CUST000314,Neha Gupta,San Jose,CA,United States
CUST023069,Aditya Sharma,Houston,TX,United States
CUST029496,Karan Singh,Jacksonville,FL,United States
CUST010570,Anjali Singh,Phoenix,AZ,United States
CUST045176,Vikas Reddy,New York,NY,United States
CUST047417,Rohit Reddy,San Diego,CA,United States
CUST047310,Anjali Joshi,Indianapolis,IN,United States
CUST009554,Priya Gupta,Houston,TX,United States
CUST002859,Neha Verma,San Francisco,CA,United States
CUST039977,Vihaan Sharma,San Diego,CA,United States
CUST013900,Mohit Kapoor,Washington,DC,United States
CUST020029,Vihaan Patel,Jacksonville,FL,United States
CUST012195,Aman Verma,Columbus,OH,United States
CUST019015,Vihaan Sharma,Austin,TX,United States
CUST031798,Vihaan Gupta,Washington,DC,United States
CUST027498,Sunita Sharma,Indianapolis,IN,United States
CUST040787,Arjun Kumar,Dallas,TX,United States
CUST028626,Mohit Reddy,Washington,DC,United States
